ID,Класс,Пол,Уровень тревожности (1-10),Пропуски занятий,Оценка отношений с учителями (1-5),Возраст,Русский язык,Литература,Иностранный язык,Математика,Алгебра,Геометрия,Информатика,История России,Всеобщая история,Обществознание,География,Физика,Химия,Биология,Музыка,Изобразительное искусство,Технология,Основы безопасности жизнедеятельности,Физическая культура,Когнитивные способности,Результаты анкет,Средний балл,Диагностика профиля способностей и достижений,Сильные стороны,Слабые стороны
360,6,М,7,2,1,13,2,3,4,3,,,3,4,3,3,5,,,3,5,3,4,3,2,86,4,3.25,Нуждается в улучшении,География,"Русский язык, Физическая культура"
361,6,Ж,5,2,5,13,3,2,3,5,,,3,5,5,5,5,,,2,4,2,3,2,2,73,5,3.3333333333333335,Нуждается в улучшении,"История России, Всеобщая история, Обществознание, География","Литература, Биология, Основы безопасности жизнедеятельности, Физическая культура"
362,6,М,7,0,5,14,2,2,5,3,,,4,2,4,3,3,,,5,5,3,4,3,4,80,3,3.4166666666666665,Нуждается в улучшении,"Иностранный язык, Биология","Русский язык, Литература, История России"
363,6,М,9,3,4,13,3,4,3,5,,,3,5,3,3,3,,,2,5,3,4,4,4,84,4,3.4166666666666665,Нуждается в улучшении,История России,Биология
364,6,Ж,3,4,2,14,3,5,2,2,,,4,4,4,4,2,,,3,4,4,3,2,4,90,2,3.3333333333333335,Нуждается в улучшении,Литература,"Иностранный язык, География, Основы безопасности жизнедеятельности"
365,6,М,8,1,1,13,4,2,5,2,,,5,4,4,5,4,,,3,3,5,2,3,4,90,3,3.75,Выше среднего,"Иностранный язык, Информатика, Обществознание","Литература, Технология"
366,6,М,2,1,2,13,4,4,4,5,,,4,2,4,5,2,,,3,2,3,4,4,3,53,4,3.5833333333333335,Выше среднего,Обществознание,"История России, География"
367,6,Ж,7,2,2,14,5,4,3,4,,,4,3,5,2,4,,,5,5,4,5,5,3,69,3,4.0,Выше среднего,"Русский язык, Всеобщая история, Биология, Технология, Основы безопасности жизнедеятельности",Обществознание
368,6,Ж,2,3,1,14,2,4,3,4,,,4,3,4,4,4,,,4,5,2,5,3,3,92,1,3.5833333333333335,Выше среднего,Технология,Русский язык
369,6,М,4,5,1,14,3,3,4,3,,,5,5,5,4,5,,,5,3,3,3,4,2,66,1,4.0,Выше среднего,"Информатика, История России, Всеобщая история, География, Биология",Физическая культура
370,6,М,7,0,5,13,4,5,3,3,,,4,3,4,4,3,,,4,4,4,4,4,3,95,3,3.75,Выше среднего,Литература,
371,6,Ж,3,3,5,14,4,2,3,5,,,2,4,3,4,4,,,4,4,4,2,2,4,59,3,3.1666666666666665,Нуждается в улучшении,,"Литература, Информатика, Технология, Основы безопасности жизнедеятельности"
372,6,Ж,2,3,1,14,4,5,4,3,,,3,2,4,3,4,,,5,4,5,5,3,3,86,5,3.75,Выше среднего,"Литература, Биология, Технология",История России
373,6,Ж,10,0,3,14,5,3,5,4,,,5,3,2,5,4,,,3,5,4,2,4,5,70,2,3.8333333333333335,Выше среднего,"Русский язык, Иностранный язык, Информатика, Обществознание, Физическая культура","Всеобщая история, Технология"
374,6,Ж,7,2,5,14,2,4,4,2,,,3,3,3,4,5,,,4,2,2,3,4,4,70,1,3.5833333333333335,Выше среднего,География,Русский язык
375,6,М,1,3,3,14,5,5,5,3,,,4,5,5,3,4,,,4,5,4,2,3,3,98,3,4.0,Выше среднего,"Русский язык, Литература, Иностранный язык, История России, Всеобщая история",Технология
376,6,Ж,8,1,1,13,4,3,5,5,,,5,5,4,4,5,,,5,3,5,4,2,4,65,4,4.166666666666667,Выше среднего,"Иностранный язык, Информатика, История России, География, Биология",Основы безопасности жизнедеятельности
377,6,Ж,3,0,5,14,2,3,4,5,,,4,5,3,3,3,,,3,4,4,3,2,4,82,2,3.25,Нуждается в улучшении,История России,"Русский язык, Основы безопасности жизнедеятельности"
378,6,М,2,5,2,14,5,4,3,4,,,3,5,3,4,4,,,4,3,5,4,4,5,59,4,4.0,Выше среднего,"Русский язык, История России, Физическая культура",
379,6,Ж,3,4,1,13,4,4,5,4,,,2,2,2,2,4,,,2,4,2,4,4,5,93,2,3.3333333333333335,Нуждается в улучшении,"Иностранный язык, Физическая культура","Информатика, История России, Всеобщая история, Обществознание, Биология"
380,6,М,5,2,4,14,3,4,3,4,,,3,5,5,3,5,,,5,4,5,3,4,3,67,4,3.8333333333333335,Выше среднего,"История России, Всеобщая история, География, Биология",
381,6,Ж,8,0,3,14,2,3,2,4,,,3,4,2,4,3,,,4,4,3,3,4,4,82,1,3.1666666666666665,Нуждается в улучшении,,"Русский язык, Иностранный язык, Всеобщая история"
382,6,Ж,10,4,1,14,2,2,3,4,,,5,5,4,5,2,,,5,4,4,2,5,3,78,3,3.5833333333333335,Выше среднего,"Информатика, История России, Обществознание, Биология, Основы безопасности жизнедеятельности","Русский язык, Литература, География, Технология"
383,6,Ж,7,4,1,14,4,3,5,3,,,4,2,4,3,4,,,5,4,4,3,5,4,80,3,3.8333333333333335,Выше среднего,"Иностранный язык, Биология, Основы безопасности жизнедеятельности",История России
384,6,М,7,5,5,14,3,2,2,3,,,4,5,4,4,3,,,4,3,3,4,4,5,73,5,3.6666666666666665,Выше среднего,"История России, Физическая культура","Литература, Иностранный язык"
385,6,М,7,3,5,13,3,5,2,5,,,3,3,3,4,4,,,4,5,5,4,4,4,61,3,3.5833333333333335,Выше среднего,Литература,Иностранный язык
386,6,Ж,8,5,5,13,2,2,4,2,,,2,3,3,3,5,,,4,2,2,2,2,3,69,1,2.9166666666666665,Нуждается в улучшении,География,"Русский язык, Литература, Информатика, Технология, Основы безопасности жизнедеятельности"
387,6,М,1,3,4,13,4,3,5,2,,,3,2,5,3,5,,,4,4,3,4,3,4,55,2,3.75,Выше среднего,"Иностранный язык, Всеобщая история, География",История России
388,6,М,4,3,5,14,5,2,4,4,,,3,2,5,4,3,,,3,2,5,2,4,5,57,2,3.5,Нуждается в улучшении,"Русский язык, Всеобщая история, Физическая культура","Литература, История России, Технология"
389,6,М,6,0,1,13,5,2,3,4,,,4,3,4,3,3,,,3,3,2,4,5,2,63,3,3.4166666666666665,Нуждается в улучшении,"Русский язык, Основы безопасности жизнедеятельности","Литература, Физическая культура"
390,6,М,9,0,5,14,2,4,2,4,,,4,5,4,5,4,,,3,3,3,5,2,4,54,4,3.6666666666666665,Выше среднего,"История России, Обществознание, Технология","Русский язык, Иностранный язык, Основы безопасности жизнедеятельности"
391,6,М,2,2,2,14,5,4,4,3,,,3,5,2,4,4,,,5,5,4,3,5,3,85,3,3.9166666666666665,Выше среднего,"Русский язык, История России, Биология, Основы безопасности жизнедеятельности",Всеобщая история
392,6,М,1,3,5,14,4,2,2,5,,,4,3,2,5,4,,,3,2,5,4,5,3,97,2,3.4166666666666665,Нуждается в улучшении,"Обществознание, Основы безопасности жизнедеятельности","Литература, Иностранный язык, Всеобщая история"
393,6,Ж,10,4,4,13,5,2,4,4,,,5,3,5,3,4,,,5,3,5,4,5,3,87,5,4.0,Выше среднего,"Русский язык, Информатика, Всеобщая история, Биология, Основы безопасности жизнедеятельности",Литература
394,6,Ж,2,1,2,13,3,2,3,5,,,3,3,5,5,4,,,2,5,5,3,5,3,52,2,3.4166666666666665,Нуждается в улучшении,"Всеобщая история, Обществознание, Основы безопасности жизнедеятельности","Литература, Биология"
395,6,М,7,2,1,13,3,5,5,2,,,4,5,4,2,2,,,4,3,5,4,3,3,85,4,3.6666666666666665,Выше среднего,"Литература, Иностранный язык, История России","Обществознание, География"
396,6,Ж,3,0,1,14,5,4,4,3,,,3,2,4,5,5,,,2,5,5,4,2,3,71,4,3.5833333333333335,Выше среднего,"Русский язык, Обществознание, География","История России, Биология, Основы безопасности жизнедеятельности"
397,6,Ж,10,5,3,13,2,2,3,3,,,4,4,3,3,2,,,4,5,4,3,3,4,57,5,3.0833333333333335,Нуждается в улучшении,,"Русский язык, Литература, География"
398,6,Ж,2,2,2,14,4,4,5,3,,,3,2,3,4,2,,,2,4,3,5,5,2,63,4,3.4166666666666665,Нуждается в улучшении,"Иностранный язык, Технология, Основы безопасности жизнедеятельности","История России, География, Биология, Физическая культура"
399,6,Ж,7,2,3,13,5,4,3,2,,,4,4,4,3,5,,,4,3,5,4,2,5,56,3,3.9166666666666665,Выше среднего,"Русский язык, География, Физическая культура",Основы безопасности жизнедеятельности
400,6,М,2,2,2,13,5,5,3,3,,,3,2,5,2,4,,,4,3,3,5,3,3,53,3,3.6666666666666665,Выше среднего,"Русский язык, Литература, Всеобщая история, Технология","История России, Обществознание"
